
HepMC::Version 2.06.10
HepMC::IO_GenEvent-START_EVENT_LISTING
P 10008 111 5.7901144369778779e-02 -5.4279308766126369e-02 2.0186905061780047e+00 2.0247531947972925e+00 1.3496427237987518e-01 1 0 0 0 0
P 10009 -211 -7.1378709572393717e-01 2.1385562419891604e-01 2.1394908706939198e+01 2.1408335387089501e+01 1.3956788182258606e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -1.7763568394002505e-15 -1.7763568394002513e-15 4.5066465922992904e+01 4.5101479356010962e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 -1.6310803816222772e-17 -1.6310803816222778e-17 4.1380778234209242e-01 4.1412928150499867e-01 0 3 0
P 10004 16 -2.6772625455717858e-01 7.8480446338653742e-01 1.4825026754419692e+01 1.4848202371581927e+01 1.0000829584896564e-02 1 0 0 0 0
P 10005 11 2.2360011929517754e-01 -5.5649888515472123e-01 2.4057087112797362e+01 2.4064561674708944e+01 4.5674529974348843e-04 1 0 0 0 0
P 10006 -12 4.4126157633547880e-02 -2.2830565273761674e-01 6.1889149613113998e+00 6.1932817617029627e+00 -8.6316744273062795e-05 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 3.5527136788005009e-15 -1.7763568394002489e-15 4.5561004158534381e+01 4.5595637831336305e+01 1.7768200000000001e+00 2 0 0 -10 0
V -10 0 6.5472503089125170e-17 -3.2736251544562560e-17 8.3963788112540272e-01 8.4027614062349909e-01 0 2 0
P 10005 16 -3.0211105663763149e-01 -4.3543863296508512e-01 2.1675550429497981e+01 2.1682030908537250e+01 1.0000829584896564e-02 1 0 0 0 0
P 10006 -20213 3.0211105663763504e-01 4.3543863296509072e-01 2.3890066467346394e+01 2.3918223167530225e+01 1.0321074724197388e+00 2 0 0 -11 0
V -11 0 6.5472503089125170e-17 -3.2736251544562560e-17 8.3963788112540272e-01 8.4027614062349909e-01 0 3 0
P 10007 111 -1.1778297234621338e-01 6.6008083522321195e-02 1.1270921337491965e+01 1.1272538001264788e+01 1.3496407866477966e-01 1 0 0 0 0
P 10008 111 -5.1310949037659370e-02 2.1644525229931010e-02 9.6329112979195841e-01 9.7429275213172206e-01 1.3496392965316772e-01 1 0 0 0 0
P 10009 -211 4.7120498919819465e-01 3.4778600931167736e-01 1.1655854763092140e+01 1.1671393180067914e+01 1.3956806063652039e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 2.1316282072803006e-14 3.1554436208840472e-30 4.5565368380085104e+01 4.5599998738215540e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 1.9990116684052997e-15 2.9591317076772162e-31 4.2730576915751337e+00 4.2763052790177918e+00 0 3 0
P 10004 16 3.2429674268887076e-01 -2.5435429811477517e-01 1.2551768180292752e+01 1.2558536895319742e+01 1.0000084526836872e-02 1 0 0 0 0
P 10005 13 -3.4686344863191021e-01 7.6364302635193126e-01 1.9798160246299517e+01 1.9816199882452690e+01 1.0565846413373947e-01 1 0 0 0 0
P 10006 -14 2.2566657514278887e-02 -5.0928866863250566e-01 1.3220055044599123e+01 1.3229880558506251e+01 0 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 1.0658141036401503e-14 -1.5777218104420236e-30 4.5424766648845292e+01 4.5459504115360176e+01 1.7768200000000001e+00 2 0 0 -10 0
V -10 0 4.2069514717820633e-16 -6.2275391832708486e-32 1.7929936210830750e+00 1.7943647685972772e+00 0 3 0
P 10005 16 -4.5939297943022073e-01 2.7732950448989929e-01 5.9425296464909270e+00 5.9667170304380166e+00 9.9982218816876411e-03 1 0 0 0 0
P 10006 11 9.7463099954849142e-02 -3.5563498735427473e-01 3.1311640306703705e+01 3.1313811558080591e+01 5.5939645972102880e-04 1 0 0 0 0
P 10007 -12 3.6192986457353227e-01 7.8305520117283936e-02 8.1751977364905422e+00 8.1835800853393188e+00 -7.4752497312147170e-05 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 7.1054273576010019e-15 4.4408920985006262e-16 4.5565028193598508e+01 4.5599658810081351e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 3.0510710692729070e-16 1.9069194182955669e-17 1.9565626709753692e+00 1.9580497099210121e+00 0 2 0
P 10004 16 -1.8603999998598297e-01 5.0247400999069602e-01 3.2026361183263568e+01 3.2030844533641726e+01 9.9933771416544914e-03 1 0 0 0 0
P 10005 -213 1.8603999998598120e-01 -5.0247400999069047e-01 1.3543284741561429e+01 1.3573435517262944e+01 7.2835379838943481e-01 2 0 0 -10 0
V -10 0 3.0510710692729070e-16 1.9069194182955669e-17 1.9565626709753692e+00 1.9580497099210121e+00 0 2 0
P 10006 -211 -2.0341906252301500e-01 -2.4624869227409260e-01 8.4207563290461493e+00 8.4279673764719245e+00 1.3956795632839203e-01 1 0 0 0 0
P 10007 111 3.8945906250899265e-01 -2.5622528791427551e-01 5.1225295586074271e+00 5.1454692883353008e+00 1.3496428728103638e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -7.1054273576010019e-15 -1.7763568394002520e-15 4.5565324238415513e+01 4.5599954630068844e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 -9.5382093311189886e-17 -2.3845523327797496e-17 6.1166145110384262e-01 6.1212632381055576e-01 0 2 0
P 10004 16 2.1876662634801036e-01 -2.4635148048400349e-01 4.3669483945891798e+01 4.3670727906091798e+01 9.9939359351992607e-03 1 0 0 0 0
P 10005 -211 -2.1876662634800792e-01 2.4635148048400907e-01 1.9004565252488650e+00 1.9338464651145726e+00 1.3956831395626068e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 0 8.8817841970012523e-15 4.5565368517577241e+01 4.5599998875603248e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 0 2.3383729499797461e-16 1.1996331236390017e+00 1.2005448626619277e+00 0 2 0
P 10003 16 -3.3321091560357752e-01 4.4786710292101246e-02 3.2732261170797625e+00 3.2904626305108553e+00 9.9872006103396416e-03 1 0 0 0 0
P 10004 -20213 3.3321091560357896e-01 -4.4786710292095668e-02 4.2296758637718398e+01 4.2314155990722291e+01 1.1657489538192749e+00 2 0 0 -10 0
V -10 0 0 2.3383729499797461e-16 1.1996331236390017e+00 1.2005448626619277e+00 0 3 0
P 10005 111 1.1110791581568025e-01 7.8898869454862422e-02 1.4059499162463231e+01 1.4060807300412160e+01 1.3496384024620056e-01 1 0 0 0 0
P 10006 111 5.3145682813555251e-01 7.5202398002149590e-02 1.4845682882002352e+01 1.4855996003981009e+01 1.3496403396129608e-01 1 0 0 0 0
P 10007 -211 -3.0935379854533140e-01 -1.9888800382613978e-01 1.3391578121193485e+01 1.3397354216593191e+01 1.3956797122955322e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 1.0658141036401503e-14 0 4.5498196247607552e+01 4.5532877694015909e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 1.2088015405709362e-16 0 5.1602141057682804e-01 5.1641475295899830e-01 0 2 0
P 10004 16 -3.9582255458454796e-01 -5.5952078104018721e-01 3.6878225295943018e+01 3.6884594883842539e+01 9.9874110892415047e-03 1 0 0 0 0
P 10005 -211 3.9582255458455773e-01 5.5952078104019287e-01 8.6245803836287713e+00 8.6528957557223478e+00 1.3956785202026367e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 1.4210854715202004e-14 -3.5527136788005025e-15 4.5563883298140219e+01 4.5598514784134643e+01 1.7768200000000001e+00 2 0 0 -10 0
V -10 0 4.5349800705085685e-16 -1.1337450176271424e-16 1.4540385278233905e+00 1.4551436907565447e+00 0 2 0
P 10005 16 6.9955985904529516e-01 1.6296993196010828e-01 1.8331308865899931e+01 1.8345378926346520e+01 1.0002226568758488e-02 1 0 0 0 0
P 10006 -213 -6.9955985904529072e-01 -1.6296993196010270e-01 2.7237188990482242e+01 2.7257753923391558e+01 7.7765142917633057e-01 2 0 0 -11 0
V -11 0 4.5349800705085685e-16 -1.1337450176271424e-16 1.4540385278233905e+00 1.4551436907565447e+00 0 2 0
P 10007 -211 -1.2445320455627851e-02 -2.3366510868072346e-01 1.3314449610205477e+01 1.3317237022273622e+01 1.3956792652606964e-01 1 0 0 0 0
P 10008 111 -6.8711455721611348e-01 7.0695176720620784e-02 1.3922737051719569e+01 1.3940514570845369e+01 1.3496391475200653e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -1.7763568394002505e-15 0 4.5565369427324512e+01 4.5599999784659630e+01 1.7768200000000001e+00 2 0 0 -10 0
V -10 0 -2.2190492815764633e-16 0 5.6920883264991327e+00 5.6964143981453663e+00 0 2 0
P 10006 16 4.0749520059236133e-01 2.2695520520210666e-01 3.2851411475102076e+01 3.2854724118093920e+01 9.9993394687771797e-03 1 0 0 0 0
P 10007 -213 -4.0749520059236266e-01 -2.2695520520210108e-01 1.2718575718050527e+01 1.2749896941964401e+01 7.6167100667953491e-01 2 0 0 -11 0
V -11 0 -2.2190492815764633e-16 0 5.6920883264991327e+00 5.6964143981453663e+00 0 2 0
P 10008 -211 1.0476167499376388e-01 -2.5796961039303856e-02 7.2292865953371841e+00 7.2314386112140019e+00 1.3956797122955322e-01 1 0 0 0 0
P 10009 111 -5.1225692028961034e-01 -2.0115828514099052e-01 5.4892833898862614e+00 5.5184525953094941e+00 1.3496334850788116e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -2.1316282072803006e-14 1.5769186350479484e-30 4.5532763623643611e+01 4.5567418760765911e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 -5.8137419544957888e-16 4.3008428937527947e-32 1.2418476039996758e+00 1.2427927783220016e+00 0 2 0
P 10003 16 -4.4969368648223274e-01 4.4830791652203529e-02 7.3388035466566715e+00 7.3527118622898913e+00 1.0001097805798054e-02 1 0 0 0 0
P 10004 -20213 4.4969368648221675e-01 -4.4830791652197964e-02 3.8198570719854168e+01 3.8219321050518808e+01 1.1753562688827515e+00 2 0 0 -10 0
V -10 0 -5.8137419544957888e-16 4.3008428937527947e-32 1.2418476039996758e+00 1.2427927783220016e+00 0 3 0
P 10005 111 9.9291930209344237e-03 -1.6917513310909246e-01 2.0555811410644900e+00 2.0669658888989013e+00 1.3496424257755280e-01 1 0 0 0 0
P 10006 111 6.9647999987431319e-02 2.6233297586441340e-01 2.4422035180367942e+01 2.4423916291147670e+01 1.3496370613574982e-01 1 0 0 0 0
P 10007 -211 3.7011649719752437e-01 -1.3798864185809948e-01 1.1720954207936117e+01 1.1728438678969397e+01 1.3956797122955322e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -7.1054273576010019e-15 3.5527136788005009e-15 4.5565369414549572e+01 4.5599999771894417e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 -5.5318745442899988e-16 2.7659372721449994e-16 3.5474559724528696e+00 3.5501520916672993e+00 0 3 0
P 10003 16 5.2192246935112863e-01 2.4295085668564317e-01 3.8115557799424280e+01 3.8119906539752542e+01 1.0001760907471180e-02 1 0 0 0 0
P 10004 11 -1.8376952426111159e-01 -1.1538370698690403e-01 1.1733411275641197e+00 1.1932368953027277e+00 4.8637014697305858e-04 1 0 0 0 0
P 10005 -12 -3.3815294509002047e-01 -1.2756714224815296e-01 6.2810836666452001e+00 6.2914730243320696e+00 -8.6316744273062795e-05 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 3.5527136788005009e-15 3.5527136788005025e-15 4.5556515673043847e+01 4.5591152755558710e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 2.4147865172606730e-17 2.4147865172606739e-17 3.0964853845971380e-01 3.0988396739493373e-01 0 2 0
P 10004 16 4.3331434863812923e-01 -7.1703009307382728e-02 1.3720133260251689e+01 1.3727165003465977e+01 9.9851256236433983e-03 1 0 0 0 0
P 10005 -20213 -4.3331434863813101e-01 7.1703009307388307e-02 3.1840999281350772e+01 3.1868608130903503e+01 1.2514177560806274e+00 2 0 0 -10 0
V -10 0 2.4147865172606730e-17 2.4147865172606739e-17 3.0964853845971380e-01 3.0988396739493373e-01 0 3 0
P 10006 111 -6.0285317341939848e-01 1.3296213746071034e-01 1.4869660901800090e+01 1.4883082391731755e+01 1.3496397435665131e-01 1 0 0 0 0
P 10007 111 -1.5696396688693992e-01 -2.1633544936775922e-02 2.1896315105692987e+00 2.1995015448892183e+00 1.3496369123458862e-01 1 0 0 0 0
P 10008 -211 3.2650280656889841e-01 -3.9625573903320346e-02 1.4781711837746247e+01 1.4786029162756906e+01 1.3956819474697113e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -1.7763568394002505e-15 8.8817841970012444e-16 4.5565369275191806e+01 4.5599999632642493e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 -1.4915723048782993e-16 7.4578615243914891e-17 3.8260354769357781e+00 3.8289433207279586e+00 0 2 0
P 10003 16 -5.1502186062394806e-01 -1.7680582404136308e-01 2.9292984227482830e+01 2.9298046568779608e+01 9.9984081462025642e-03 1 0 0 0 0
P 10004 -20213 5.1502186062394895e-01 1.7680582404136866e-01 1.6276999756458856e+01 1.6306571279859966e+01 8.1672394275665283e-01 2 0 0 -10 0
V -10 0 -1.4915723048782993e-16 7.4578615243914891e-17 3.8260354769357781e+00 3.8289433207279586e+00 0 3 0
P 10005 111 5.7957004763092845e-02 6.6017448902130377e-02 1.9443004349317774e+00 1.9509579389200657e+00 1.3496436178684235e-01 1 0 0 0 0
P 10006 111 2.4138504266768557e-01 3.1631278991699352e-01 1.0638353333854072e+01 1.0646647240561107e+01 1.3496400415897369e-01 1 0 0 0 0
P 10007 -211 2.1567972006091440e-01 -2.0552438497543288e-01 3.6943463695129632e+00 3.7089664830900291e+00 1.3956813514232635e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -7.1054273576010019e-15 3.5527136788005017e-15 4.5565254410672416e+01 4.5599884855355747e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 -2.7617119445357266e-16 1.3808559722678635e-16 1.7710139169482664e+00 1.7723599206143827e+00 0 2 0
P 10003 16 6.2692441416746902e-02 4.4900849461555997e-01 4.2090943895201022e+01 4.2093386615333920e+01 9.9903941154479980e-03 1 0 0 0 0
P 10004 -211 -6.2692441416750677e-02 -4.4900849461555437e-01 3.4789267411255791e+00 3.5111179740937462e+00 1.3956806063652039e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 3.5527136788005009e-15 0 4.5565369260720445e+01 4.5599999618182089e+01 1.7768200000000001e+00 2 0 0 -10 0
V -10 0 2.0722546143173124e-16 0 2.6577724871845048e+00 2.6597924337530547e+00 0 3 0
P 10006 16 -3.4391677408248533e-01 -3.0097812414169040e-01 2.1459433083633527e+01 2.1464301406089856e+01 9.9997119978070259e-03 1 0 0 0 0
P 10007 11 -3.9575323459787182e-01 1.3564318418504081e-02 9.4698861161745285e+00 9.4781616313078239e+00 4.9698055954650044e-04 1 0 0 0 0
P 10008 -12 7.3966997887803210e-01 2.8741377592086947e-01 1.4640665343311715e+01 1.4662155369995315e+01 1.7263348854612559e-04 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -8.8817841970012523e-16 -1.0658141036401504e-14 4.5565324285966959e+01 4.5599954677584208e+01 1.7768200000000001e+00 2 0 0 -10 0
V -10 0 -3.3770075657970962e-18 -4.0524090789565155e-17 1.7324722312399918e-01 1.7337889384679997e-01 0 2 0
P 10005 16 5.9098231110041644e-02 8.6912804841994395e-01 2.6346093370188100e+01 2.6360493391738014e+01 9.9918860942125320e-03 1 0 0 0 0
P 10006 -211 -5.9098231110042976e-02 -8.6912804841995861e-01 1.9223847148482573e+01 1.9244081026962260e+01 1.3956817984580994e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 2.1316282072803006e-14 -1.7763568394002513e-15 4.5564086391507388e+01 4.5598717723255639e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 2.6795216295268439e-15 -2.2329346912723707e-16 5.7275445407736356e+00 5.7318978047322293e+00 0 2 0
P 10004 16 -3.0961839193183494e-01 3.9901417493820557e-01 3.0161359753885776e+01 3.0165589634154852e+01 9.9941221997141838e-03 1 0 0 0 0
P 10005 -20213 3.0961839193184559e-01 -3.9901417493819996e-01 1.5407342744950077e+01 1.5437747704936864e+01 8.2629764080047607e-01 2 0 0 -10 0
V -10 0 2.6795216295268439e-15 -2.2329346912723707e-16 5.7275445407736356e+00 5.7318978047322293e+00 0 3 0
P 10006 111 1.2916693170338966e-01 -2.1243479847907976e-01 3.4253928765390960e+00 3.4370545891666073e+00 1.3496388494968414e-01 1 0 0 0 0
P 10007 111 2.4900293878595647e-01 -2.9801601171493458e-01 5.2681797725601331e+00 5.2841980868552101e+00 1.3496409356594086e-01 1 0 0 0 0
P 10008 -211 -6.8551456205770300e-02 1.1143659800291142e-01 6.7137733443035881e+00 6.7164982789651679e+00 1.3956789672374725e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 3 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 1.0658141036401503e-14 1.5777218104420236e-30 4.5564925453109055e+01 4.5599556147618216e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 1.8590855688045491e-16 2.7519994709802212e-32 7.9478302139385437e-01 7.9538708005830405e-01 0 2 0
P 10003 16 1.0578100549214042e-01 3.6909273266792492e-01 1.5828605206306593e+01 1.5833264397016707e+01 9.9814413115382195e-03 1 0 0 0 0
P 10004 -20213 -1.0578100549213154e-01 -3.6909273266791931e-01 2.9740938731873435e+01 2.9770913745858106e+01 1.2792379856109619e+00 2 0 0 -10 0
V -10 0 1.8590855688045491e-16 2.7519994709802212e-32 7.9478302139385437e-01 7.9538708005830405e-01 0 3 0
P 10005 111 7.5790131023600438e-02 -6.6700303554534712e-01 1.6391561993526651e+01 1.6405857400920464e+01 1.3496395945549011e-01 1 0 0 0 0
P 10006 111 9.0141187111463683e-02 2.2637811303138847e-01 9.0328983423854581e+00 9.0371920491916153e+00 1.3496363162994385e-01 1 0 0 0 0
P 10007 -211 -2.7171235342950606e-01 7.1532145142555709e-02 4.3164783947994776e+00 4.3278642969075882e+00 1.3956785202026367e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 4.4408920985006262e-15 0 4.5565368632857634e+01 4.5599998990796117e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 3.2606446497686503e-16 0 3.3455547253135443e+00 3.3480973966693699e+00 0 2 0
P 10003 16 -6.2160730366812000e-01 2.1974557638168798e-01 3.7718995989243766e+01 3.7724759005354620e+01 9.9913263693451881e-03 1 0 0 0 0
P 10004 -211 6.2160730366812467e-01 -2.1974557638168241e-01 7.8509888808399184e+00 7.8798597310765048e+00 1.3956813514232635e-01 1 0 0 0 0
E 0 -1 -1.0000000000000000e+00 -1.0000000000000000e+00 -1.0000000000000000e+00 0 0 2 0 0 0 0
U GEV MM
V -7 0 0 0 0 0 0 1 0
P 11 15 -1.7763568394002505e-15 -4.4408920985006262e-16 4.5565369631727052e+01 4.5599999988906937e+01 1.7768200000000001e+00 2 0 0 -9 0
V -9 0 -4.9894229113513507e-18 -1.2473557278378377e-18 1.2798380041787677e-01 1.2808107000566968e-01 0 3 0
P 10003 16 -1.5744423866443893e-01 2.8985479474067699e-01 2.1075724085205727e+00 2.1332524355592173e+00 1.0001574642956257e-02 1 0 0 0 0
P 10004 13 3.7215429544541934e-01 1.2922909855842901e-01 2.2115902366211230e+01 2.2119663205468004e+01 1.0565926134586334e-01 1 0 0 0 0
